date,year,month,day,hour,week,is_weekend,is_open,jf,frequentation_park_daily,surface,duree,ouvert,interrompu,operation,visitor_count,temperature,humidite,rayonnement_solaire,day_degree_cold,day_degree_hot,temp_max,temp_min,temp_moy,humidite_max,humidite_min,humidite_moy,freq_HF,freq_MF,freq_THF,ec_value_real,ec_value_pred,ec_value_error_abs
2026-01-21 22:00:00,2026,1,21,22,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.6,83.83608,0.0,8.4,0.0,13.6,8.1,10.118751,83.83608,67.9815,75.87584,0,0,0,18.9229166666737,59.73665758888401,40.81374092221031
2026-01-21 23:00:00,2026,1,21,23,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.75,83.56723,0.0,8.25,0.0,13.6,8.1,10.118751,83.83608,67.9815,75.87584,0,0,0,22.63333333331684,56.48159262974466,33.84825929642782
2026-01-22 00:00:00,2026,1,22,0,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.4,87.6256,0.0,8.6,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,31.855386526364995,31.964991206980244,0.10960468061524864
2026-01-22 01:00:00,2026,1,22,1,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.35,94.705475,0.0,9.65,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,28.889103470304228,29.523285103108243,0.6341816328040153
2026-01-22 02:00:00,2026,1,22,2,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.0,93.4034,0.0,10.0,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,31.612692987041108,31.33537836128921,0.2773146257518988
2026-01-22 03:00:00,2026,1,22,3,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.4,90.90208,0.0,9.6,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,34.445592469836384,34.091058517414105,0.3545339524222797
2026-01-22 04:00:00,2026,1,22,4,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.5,89.67175,0.0,9.5,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,41.499361470266926,42.83731620417178,1.3379547339048514
2026-01-22 05:00:00,2026,1,22,5,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.55,89.36878,0.0,9.45,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,43.91728399454468,44.060349543084165,0.14306554853948228
2026-01-22 06:00:00,2026,1,22,6,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.6,89.37278,0.0,9.4,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,46.927151100618666,46.864051116265685,0.0630999843529807
2026-01-22 07:00:00,2026,1,22,7,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.65,91.23067,0.0,9.35,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,52.13085556287948,46.60232384844351,5.528531714435971
2026-01-22 08:00:00,2026,1,22,8,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.8,92.17923,0.0,9.2,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,61.73240124279111,55.1058362776112,6.6265649651799094
2026-01-22 09:00:00,2026,1,22,9,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.8,92.49398,2.0,9.2,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,112.43900728067354,109.586655027666,2.8523522530075383
2026-01-22 10:00:00,2026,1,22,10,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.15,89.41669,31.0,8.85,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,112.45404445785658,114.40568469782386,1.9516402399672756
2026-01-22 11:00:00,2026,1,22,11,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.9,82.731674,128.0,8.1,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,106.72434743647608,105.69618277288704,1.0281646635890382
2026-01-22 12:00:00,2026,1,22,12,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,10.95,75.30883,256.0,7.05,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,99.1980811959783,82.85002399153308,16.348057204445226
2026-01-22 13:00:00,2026,1,22,13,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,11.3,75.11048,308.0,6.7,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,11.054545454560534,68.96584997539375,57.91130452083322
2026-01-22 14:00:00,2026,1,22,14,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,11.15,71.064445,299.0,6.8500004,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,79.23545454545925,57.68881648549046,21.546638059968785
2026-01-22 15:00:00,2026,1,22,15,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,11.45,68.00177,307.0,6.55,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,70.19999999998544,55.13556675874786,15.064433241237573
2026-01-22 16:00:00,2026,1,22,16,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,10.8,71.24285,216.0,7.2,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,53.5700000000128,56.5556384803096,2.9856384802967995
2026-01-22 17:00:00,2026,1,22,17,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.9,74.35322,119.0,8.1,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,36.55999999999185,50.56580970383257,14.005809703840718
2026-01-22 18:00:00,2026,1,22,18,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.35,80.276184,19.0,9.65,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,26.409999999991854,50.2238164042858,23.813816404293945
2026-01-22 19:00:00,2026,1,22,19,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,7.25,93.04379,0.0,10.75,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,25.380000000013386,50.67553074374053,25.295530743727145
2026-01-22 20:00:00,2026,1,22,20,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.85,94.64338,0.0,11.15,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,29.65999999998894,52.1652738188802,22.50527381889126
2026-01-22 21:00:00,2026,1,22,21,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.35,95.28034,0.0,11.65,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,30.500000000004366,53.057101309055895,22.55710130905153
2026-01-22 22:00:00,2026,1,22,22,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.3,95.27848,0.0,11.7,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,29.692499999997743,53.63744883821457,23.944948838216824
2026-01-22 23:00:00,2026,1,22,23,4,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.1,95.602165,0.0,11.9,0.0,11.45,6.1,8.827084,95.602165,68.00177,86.34617,0,0,0,41.33749999999964,50.475063699752084,9.137563699752441
2026-01-23 00:00:00,2026,1,23,0,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.3,95.27848,0.0,11.7,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,31.855386526364995,32.8420746696389,0.9866881432739021
2026-01-23 01:00:00,2026,1,23,1,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.65,91.73038,0.0,11.35,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,28.889103470304228,30.544592068969063,1.655488598664835
2026-01-23 02:00:00,2026,1,23,2,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.5,93.326416,0.0,11.5,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,31.612692987041108,32.67067261817176,1.0579796311306495
2026-01-23 03:00:00,2026,1,23,3,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.7,88.600006,0.0,11.3,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,34.445592469836384,35.29304195557131,0.8474494857349271
2026-01-23 04:00:00,2026,1,23,4,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,7.25,82.39659,0.0,10.75,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,41.499361470266926,41.637642350704084,0.1382808804371578
2026-01-23 05:00:00,2026,1,23,5,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.45,93.648026,0.0,11.55,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,43.91728399454468,42.781457740584116,1.1358262539605661
2026-01-23 06:00:00,2026,1,23,6,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.75,89.84574,0.0,11.25,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,46.927151100618666,46.33278238810396,0.5943687125147079
2026-01-23 07:00:00,2026,1,23,7,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.4,95.612526,0.0,11.6,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,52.13085556287948,57.595962702821716,5.4651071399422335
2026-01-23 08:00:00,2026,1,23,8,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.45,92.6784,0.0,11.55,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,39.45999999999767,67.92026630011512,28.460266300117446
2026-01-23 09:00:00,2026,1,23,9,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.35,92.67274,2.0,11.65,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,112.87999999999884,132.88781673193958,20.007816731940736
2026-01-23 10:00:00,2026,1,23,10,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.7,89.841896,52.0,11.3,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,102.76000000000931,129.74883564478262,26.988835644773303
2026-01-23 11:00:00,2026,1,23,11,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,7.75,83.32606,147.0,10.25,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,107.88888888889696,113.70236861998085,5.813479731083888
2026-01-23 12:00:00,2026,1,23,12,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,7.65,81.30537,184.0,10.35,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,57.32444444443908,93.29042615590305,35.96598171146397
2026-01-23 13:00:00,2026,1,23,13,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,7.65,83.02427,248.0,10.35,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,35.911666666667585,81.00465104762644,45.09298438095885
2026-01-23 14:00:00,2026,1,23,14,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,7.45,76.5719,265.0,10.55,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,17.65499999998937,65.53192693440295,47.876926934413575
2026-01-23 15:00:00,2026,1,23,15,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,7.9,68.70059,253.0,10.1,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,26.18666666668529,53.5809834835727,27.39431681688741
2026-01-23 16:00:00,2026,1,23,16,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,8.0,67.99301,160.0,10.0,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,27.35833333332242,55.05107878594891,27.69274545262649
2026-01-23 17:00:00,2026,1,23,17,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,7.4,72.35485,114.0,10.6,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,45.7027777777722,53.03085754308333,7.328079765311131
2026-01-23 18:00:00,2026,1,23,18,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,6.65,74.829666,21.0,11.35,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,42.852222222223,50.8452317179692,7.9930094957462
2026-01-23 19:00:00,2026,1,23,19,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,5.8,83.67502,0.0,12.2,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,50.75999999999912,53.13727112820383,2.377271128204711
2026-01-23 20:00:00,2026,1,23,20,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,5.5,84.83042,0.0,12.5,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,58.96000000000106,53.314476299381575,5.645523700619485
2026-01-23 21:00:00,2026,1,23,21,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,5.05,87.215454,0.0,12.95,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,50.28333333333527,53.516022792414304,3.232689459079033
2026-01-23 22:00:00,2026,1,23,22,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,4.75,89.68946,0.0,13.25,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,52.81666666666278,54.237126640811276,1.4204599741484927
2026-01-23 23:00:00,2026,1,23,23,4,0,0,0,400,1300,4.0,0.0,0.0,0.0,0,4.3,89.02011,0.0,13.7,0.0,8.0,4.3,6.597917,95.612526,67.99301,85.34031,0,0,0,52.300000000005824,52.39969949818452,0.09969949817869406
2026-01-24 00:00:00,2026,1,24,0,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,4.75,83.5478,0.0,13.25,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,31.855386526364995,30.334486019644444,1.520900506720551
2026-01-24 01:00:00,2026,1,24,1,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.2,81.83937,0.0,12.8,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,28.889103470304228,28.932791124603764,0.043687654299535694
2026-01-24 02:00:00,2026,1,24,2,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.95,88.04517,0.0,14.05,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,31.612692987041108,30.215166524675023,1.3975264623660841
2026-01-24 03:00:00,2026,1,24,3,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.95,88.35934,0.0,14.05,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,34.445592469836384,31.320257210642485,3.1253352591939
2026-01-24 04:00:00,2026,1,24,4,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.3,91.51327,0.0,14.7,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,41.499361470266926,31.288525558719993,10.210835911546933
2026-01-24 05:00:00,2026,1,24,5,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,2.95,93.138824,0.0,15.05,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,43.91728399454468,27.886024219463497,16.031259775081185
2026-01-24 06:00:00,2026,1,24,6,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,2.7,93.12533,0.0,15.3,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,46.927151100618666,28.34442718779124,18.582723912827426
2026-01-24 07:00:00,2026,1,24,7,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.8,98.25602,0.0,14.2,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,52.13085556287948,38.29968783048237,13.831167732397113
2026-01-24 08:00:00,2026,1,24,8,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.9,97.91214,0.0,14.1,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,61.73240124279111,57.22014321723898,4.512258025552136
2026-01-24 09:00:00,2026,1,24,9,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.65,96.19427,5.0,14.35,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,112.43900728067354,133.06887016485354,20.62986288418
2026-01-24 10:00:00,2026,1,24,10,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,4.6,93.555725,83.0,13.4,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,112.45404445785658,131.3649782065612,18.910933748704622
2026-01-24 11:00:00,2026,1,24,11,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.95,87.916595,220.0,12.05,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,106.72434743647608,123.299729428279,16.575381991802914
2026-01-24 12:00:00,2026,1,24,12,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,7.7,79.34717,305.0,10.3,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,99.1980811959783,105.27789513487807,6.079813938899761
2026-01-24 13:00:00,2026,1,24,13,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.95,67.92444,367.0,8.05,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,85.28475068102497,69.21743443405698,16.06731624696799
2026-01-24 14:00:00,2026,1,24,14,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,10.55,59.13067,376.0,7.45,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,82.95721255563383,63.564862699176736,19.392349856457095
2026-01-24 15:00:00,2026,1,24,15,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,10.7,57.514744,356.0,7.3,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,79.22751811597695,68.86787858514876,10.35963953082819
2026-01-24 16:00:00,2026,1,24,16,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,10.55,56.262882,255.0,7.45,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,76.89983343514875,63.43757201606601,13.462261419082743
2026-01-24 17:00:00,2026,1,24,17,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,9.55,62.551777,119.0,8.45,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,73.08444264096146,61.185790813008914,11.898651827952541
2026-01-24 18:00:00,2026,1,24,18,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,7.7,73.18329,20.0,10.3,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,69.41350561711833,58.78619215194604,10.627313465172293
2026-01-24 19:00:00,2026,1,24,19,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,7.15,84.42391,0.0,10.85,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,67.61683173901542,57.888039875647785,9.72879186336764
2026-01-24 20:00:00,2026,1,24,20,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.5,89.82639,0.0,11.5,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,70.79970621564492,59.12450089337362,11.675205322271296
2026-01-24 21:00:00,2026,1,24,21,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.2,92.98705,0.0,11.8,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,69.94133833879614,59.237456123892045,10.703882214904098
2026-01-24 22:00:00,2026,1,24,22,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.9,93.94734,0.0,12.1,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,67.84271166508445,58.484168852723684,9.358542812360767
2026-01-24 23:00:00,2026,1,24,23,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.9,95.26363,0.0,12.1,0.0,10.7,2.7,6.1270833,98.25602,56.262882,83.57363,0,0,0,64.49059472551504,58.96796801117937,5.522626714335665
2026-01-25 00:00:00,2026,1,25,0,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.45,96.92096,0.0,12.55,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,31.855386526364995,32.64230560283351,0.7869190764685143
2026-01-25 01:00:00,2026,1,25,1,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.8,97.943596,0.0,12.2,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,28.889103470304228,31.234830862258647,2.3457273919544193
2026-01-25 02:00:00,2026,1,25,2,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.4,97.596886,0.0,12.6,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,31.612692987041108,33.04674213457905,1.4340491475379409
2026-01-25 03:00:00,2026,1,25,3,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.15,97.592094,0.0,12.85,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,34.445592469836384,34.649033694529756,0.20344122469337123
2026-01-25 04:00:00,2026,1,25,4,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,4.95,97.588264,0.0,13.05,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,41.499361470266926,42.53229617392332,1.0329347036563945
2026-01-25 05:00:00,2026,1,25,5,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.0,97.249054,0.0,13.0,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,43.91728399454468,44.31726275997539,0.39997876543070987
2026-01-25 06:00:00,2026,1,25,6,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.45,96.24823,0.0,12.55,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,46.927151100618666,46.68066026838529,0.24649083223337698
2026-01-25 07:00:00,2026,1,25,7,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.05,97.947685,0.0,11.95,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,52.13085556287948,57.38379248599209,5.252936923112607
2026-01-25 08:00:00,2026,1,25,8,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.9,96.59621,0.0,12.1,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,61.73240124279111,63.17773714624388,1.445335903452765
2026-01-25 09:00:00,2026,1,25,9,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.2,93.96149,1.0,11.8,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,112.43900728067354,107.0093177171466,5.429689563526935
2026-01-25 10:00:00,2026,1,25,10,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,6.7,95.29325,28.0,11.3,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,112.45404445785658,110.24627799786457,2.2077664599920155
2026-01-25 11:00:00,2026,1,25,11,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,7.8,92.754234,87.0,10.2,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,106.72434743647608,109.42201119927645,2.6976637628003743
2026-01-25 12:00:00,2026,1,25,12,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.35,86.6286,165.0,9.65,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,99.1980811959783,88.7789927547861,10.419088441192201
2026-01-25 13:00:00,2026,1,25,13,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,7.75,86.56882,150.0,10.25,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,5.234999999996217,80.35298392546729,75.11798392547107
2026-01-25 14:00:00,2026,1,25,14,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.4,76.727425,220.0,9.6,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,17.54999999999272,68.2208957287769,50.670895728784174
2026-01-25 15:00:00,2026,1,25,15,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.5,73.07291,189.0,9.5,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,0.0149999999994179,65.28449233857607,65.26949233857665
2026-01-25 16:00:00,2026,1,25,16,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,8.5,72.30682,181.0,9.5,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,76.89983343514875,63.28198368473161,13.617849750417143
2026-01-25 17:00:00,2026,1,25,17,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,7.85,77.7201,111.0,10.15,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,73.08444264096146,61.9464704216138,11.137972219347652
2026-01-25 18:00:00,2026,1,25,18,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.35,90.05265,25.0,12.65,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,69.41350561711833,72.5735218014824,3.1600161843640677
2026-01-25 19:00:00,2026,1,25,19,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,5.6,90.70534,0.0,12.4,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,67.61683173901542,59.92971836385141,7.687113375164017
2026-01-25 20:00:00,2026,1,25,20,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,4.85,93.24019,0.0,13.15,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,70.79970621564492,60.81362721184584,9.986079003799077
2026-01-25 21:00:00,2026,1,25,21,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.65,95.516266,0.0,14.35,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,69.94133833879614,64.34476344537853,5.5965748934176105
2026-01-25 22:00:00,2026,1,25,22,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.85,96.20032,0.0,14.15,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,67.84271166508445,62.42130196670583,5.421409698378618
2026-01-25 23:00:00,2026,1,25,23,4,1,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.7,97.220375,0.0,14.3,0.0,8.5,3.65,6.0916667,97.947685,72.30682,91.40216,0,0,0,64.49059472551504,59.10366269682766,5.386932028687376
2026-01-26 00:00:00,2026,1,26,0,5,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.5,97.56014,0.0,14.5,0.0,8.8,0.45,4.775,98.928,77.32899,89.89902,0,0,0,31.855386526364995,33.61184535901177,1.7564588326467714
2026-01-26 01:00:00,2026,1,26,1,5,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,3.45,96.87154,0.0,14.55,0.0,8.8,0.45,4.775,98.928,77.32899,89.89902,0,0,0,28.889103470304228,31.926332608398884,3.0372291380946557
2026-01-26 02:00:00,2026,1,26,2,5,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,2.95,96.17297,0.0,15.05,0.0,8.8,0.45,4.775,98.928,77.32899,89.89902,0,0,0,31.612692987041108,33.595977616003395,1.9832846289622879
2026-01-26 03:00:00,2026,1,26,3,5,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,2.3,95.80991,0.0,15.7,0.0,8.8,0.45,4.775,98.928,77.32899,89.89902,0,0,0,34.445592469836384,33.65036614476905,0.7952263250673326
2026-01-26 04:00:00,2026,1,26,4,5,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,1.9,96.14071,0.0,16.1,0.0,8.8,0.45,4.775,98.928,77.32899,89.89902,0,0,0,41.499361470266926,36.33938040244169,5.159981067825235
2026-01-26 05:00:00,2026,1,26,5,5,0,0,0,0,1300,4.0,0.0,0.0,0.0,0,1.45,96.473274,0.0,16.55,0.0,8.8,0.45,4.775,98.928,77.32899,89.89902,0,0,0,43.91728399454468,39.875789407169854,4.041494587374828
